idTermeletrica;AttMatriz;Iteradores;1;2;3
68;potencia_util;02/2022;0;0;0
68;custo_de_operacao;02/2022;0;0;0
68;potencia_disponivel_minima;02/2022;0;0;0
68;potencia_minima;02/2022;0;0;0
69;custo_de_operacao;02/2022;0;0;0
69;potencia_util;02/2022;0;0;0
69;potencia_minima;02/2022;0;0;0
69;potencia_disponivel_minima;02/2022;0;0;0
69;potencia_disponivel_maxima;02/2022;0;0;0
70;potencia_disponivel_maxima;02/2022;0;0;0
70;potencia_disponivel_minima;02/2022;0;0;0
70;potencia_minima;02/2022;0;0;0
70;potencia_util;02/2022;0;0;0
70;custo_de_operacao;02/2022;0;0;0
71;potencia_disponivel_maxima;02/2022;0;0;0
71;potencia_util;02/2022;0;0;0
71;potencia_minima;02/2022;0;0;0
71;potencia_disponivel_minima;02/2022;0;0;0
71;custo_de_operacao;02/2022;0;0;0
72;potencia_disponivel_maxima;02/2022;0;0;0
72;custo_de_operacao;02/2022;0;0;0
72;potencia_minima;02/2022;0;0;0
72;potencia_util;02/2022;0;0;0
72;potencia_disponivel_minima;02/2022;0;0;0
73;custo_de_operacao;02/2022;0;0;0
73;potencia_minima;02/2022;0;0;0
73;potencia_disponivel_minima;02/2022;0;0;0
73;potencia_disponivel_maxima;02/2022;0;0;0
73;potencia_util;02/2022;0;0;0
74;custo_de_operacao;02/2022;0;0;0
74;potencia_minima;02/2022;0;0;0
74;potencia_disponivel_minima;02/2022;0;0;0
74;potencia_disponivel_maxima;02/2022;0;0;0
74;potencia_util;02/2022;0;0;0
75;potencia_disponivel_maxima;02/2022;0;0;0
75;potencia_minima;02/2022;0;0;0
75;potencia_util;02/2022;0;0;0
75;custo_de_operacao;02/2022;0;0;0
75;potencia_disponivel_minima;02/2022;0;0;0
76;custo_de_operacao;02/2022;0;0;0
76;potencia_util;02/2022;0;0;0
76;potencia_minima;02/2022;0;0;0
76;potencia_disponivel_minima;02/2022;0;0;0
76;potencia_disponivel_maxima;02/2022;0;0;0
77;potencia_disponivel_minima;02/2022;0;0;0
77;custo_de_operacao;02/2022;0;0;0
77;potencia_util;02/2022;0;0;0
77;potencia_minima;02/2022;0;0;0
77;potencia_disponivel_maxima;02/2022;0;0;0
78;custo_de_operacao;02/2022;1834.280000000000;1834.280000000000;1834.280000000000
78;potencia_minima;02/2022;0;0;0
78;potencia_disponivel_minima;02/2022;0;0;0
78;potencia_disponivel_maxima;02/2022;110;110;110
78;potencia_util;02/2022;110;110;110
79;potencia_disponivel_maxima;02/2022;100;100;100
79;potencia_disponivel_minima;02/2022;0;0;0
79;potencia_minima;02/2022;0;0;0
79;custo_de_operacao;02/2022;1834.280000000000;1834.280000000000;1834.280000000000
79;potencia_util;02/2022;100;100;100
80;potencia_util;02/2022;45;45;45
80;custo_de_operacao;02/2022;2030.270000000000;2030.270000000000;2030.270000000000
80;potencia_disponivel_maxima;02/2022;45;45;45
80;potencia_disponivel_minima;02/2022;0;0;0
80;potencia_minima;02/2022;0;0;0
81;potencia_disponivel_maxima;02/2022;50;50;50
81;potencia_util;02/2022;50;50;50
81;custo_de_operacao;02/2022;2030.290000000000;2030.290000000000;2030.290000000000
81;potencia_disponivel_minima;02/2022;0;0;0
81;potencia_minima;02/2022;0;0;0
82;potencia_disponivel_maxima;02/2022;126.200000000000;126.200000000000;126.200000000000
82;potencia_disponivel_minima;02/2022;0;0;0
82;potencia_minima;02/2022;0;0;0
82;potencia_util;02/2022;126.200000000000;126.200000000000;126.200000000000
82;custo_de_operacao;02/2022;2012.450000000000;2012.450000000000;2012.450000000000
83;potencia_util;02/2022;143;143;143
83;potencia_disponivel_minima;02/2022;0;0;0
83;potencia_disponivel_maxima;02/2022;143;143;143
83;potencia_minima;02/2022;0;0;0
83;custo_de_operacao;02/2022;2274.380000000000;2274.380000000000;2274.380000000000
84;custo_de_operacao;02/2022;2274.380000000000;2274.380000000000;2274.380000000000
84;potencia_util;02/2022;94;94;94
84;potencia_minima;02/2022;0;0;0
84;potencia_disponivel_minima;02/2022;0;0;0
84;potencia_disponivel_maxima;02/2022;94;94;94
85;custo_de_operacao;02/2022;0;0;0
85;potencia_disponivel_maxima;02/2022;65;65;65
85;potencia_disponivel_minima;02/2022;65;65;65
85;potencia_minima;02/2022;65;65;65
85;potencia_util;02/2022;0;0;0
86;potencia_disponivel_minima;02/2022;63;63;63
86;potencia_minima;02/2022;63;63;63
86;potencia_util;02/2022;0;0;0
86;custo_de_operacao;02/2022;0;0;0
86;potencia_disponivel_maxima;02/2022;63;63;63
87;custo_de_operacao;02/2022;0;0;0
87;potencia_util;02/2022;0;0;0
87;potencia_minima;02/2022;64;64;64
87;potencia_disponivel_minima;02/2022;64;64;64
87;potencia_disponivel_maxima;02/2022;64;64;64
88;custo_de_operacao;02/2022;0;0;0
88;potencia_minima;02/2022;64;64;64
88;potencia_disponivel_minima;02/2022;64;64;64
88;potencia_disponivel_maxima;02/2022;64;64;64
88;potencia_util;02/2022;0;0;0
89;custo_de_operacao;02/2022;0;0;0
89;potencia_util;02/2022;0;0;0
89;potencia_minima;02/2022;63;63;63
89;potencia_disponivel_maxima;02/2022;63;63;63
89;potencia_disponivel_minima;02/2022;63;63;63
90;custo_de_operacao;02/2022;130.120000000000;130.120000000000;130.120000000000
90;potencia_disponivel_maxima;02/2022;590.800000000000;580.500000000000;550.200000000000
90;potencia_disponivel_minima;02/2022;264;264;264
90;potencia_minima;02/2022;264;264;264
90;potencia_util;02/2022;326.800000000000;316.500000000000;286.200000000000
91;custo_de_operacao;02/2022;130.120000000000;130.120000000000;130.120000000000
91;potencia_minima;02/2022;75;75;75
91;potencia_disponivel_minima;02/2022;75;75;75
91;potencia_util;02/2022;71;71;71
91;potencia_disponivel_maxima;02/2022;146;146;146
92;custo_de_operacao;02/2022;94.860000000000;94.860000000000;94.860000000000
92;potencia_util;02/2022;506.700000000000;506.700000000000;506.700000000000
92;potencia_minima;02/2022;0;0;0
92;potencia_disponivel_minima;02/2022;0;0;0
92;potencia_disponivel_maxima;02/2022;506.700000000000;506.700000000000;506.700000000000
95;potencia_disponivel_minima;02/2022;0;0;0
95;potencia_minima;02/2022;0;0;0
95;potencia_util;02/2022;360.100000000000;360.100000000000;360.100000000000
95;custo_de_operacao;02/2022;451.050000000000;451.050000000000;451.050000000000
95;potencia_disponivel_maxima;02/2022;360.100000000000;360.100000000000;360.100000000000
96;custo_de_operacao;02/2022;151.690000000000;151.690000000000;151.690000000000
96;potencia_util;02/2022;56.280000000000;56.280000000000;56.280000000000
96;potencia_minima;02/2022;0;0;0
96;potencia_disponivel_maxima;02/2022;56.280000000000;56.280000000000;56.280000000000
96;potencia_disponivel_minima;02/2022;0;0;0
101;potencia_disponivel_maxima;02/2022;159.200000000000;159.200000000000;159.200000000000
101;potencia_disponivel_minima;02/2022;0;0;0
101;potencia_minima;02/2022;0;0;0
101;potencia_util;02/2022;159.200000000000;159.200000000000;159.200000000000
101;custo_de_operacao;02/2022;1082.930000000000;1082.930000000000;1082.930000000000
102;potencia_disponivel_maxima;02/2022;159.200000000000;159.200000000000;159.200000000000
102;potencia_disponivel_minima;02/2022;0;0;0
102;potencia_minima;02/2022;0;0;0
102;potencia_util;02/2022;159.200000000000;159.200000000000;159.200000000000
102;custo_de_operacao;02/2022;1082.930000000000;1082.930000000000;1082.930000000000
109;custo_de_operacao;02/2022;283.100000000000;283.100000000000;283.100000000000
109;potencia_util;02/2022;350;350;350
109;potencia_minima;02/2022;0;0;0
109;potencia_disponivel_maxima;02/2022;350;350;350
109;potencia_disponivel_minima;02/2022;0;0;0
110;potencia_minima;02/2022;0;0;0
110;potencia_util;02/2022;199;199;199
110;custo_de_operacao;02/2022;435.300000000000;435.300000000000;435.300000000000
110;potencia_disponivel_maxima;02/2022;199;199;199
110;potencia_disponivel_minima;02/2022;0;0;0
111;potencia_util;02/2022;765;765;765
111;potencia_disponivel_minima;02/2022;155;155;155
111;potencia_minima;02/2022;155;155;155
111;custo_de_operacao;02/2022;331.670000000000;331.670000000000;331.670000000000
111;potencia_disponivel_maxima;02/2022;920;920;920
112;potencia_minima;02/2022;0;0;0
112;potencia_disponivel_minima;02/2022;0;0;0
112;potencia_disponivel_maxima;02/2022;340;340;340
112;custo_de_operacao;02/2022;412.260000000000;412.260000000000;412.260000000000
112;potencia_util;02/2022;340;340;340
113;potencia_disponivel_maxima;02/2022;226.900000000000;226.900000000000;226.900000000000
113;potencia_disponivel_minima;02/2022;0;0;0
113;potencia_minima;02/2022;0;0;0
113;potencia_util;02/2022;226.900000000000;226.900000000000;226.900000000000
113;custo_de_operacao;02/2022;263.650000000000;263.650000000000;263.650000000000
114;potencia_disponivel_maxima;02/2022;90;90;90
114;potencia_disponivel_minima;02/2022;90;90;90
114;potencia_minima;02/2022;90;90;90
114;potencia_util;02/2022;0;0;0
114;custo_de_operacao;02/2022;362.150000000000;362.150000000000;362.150000000000
115;potencia_util;02/2022;1515;1515;1515
115;custo_de_operacao;02/2022;348.580000000000;348.580000000000;348.580000000000
115;potencia_minima;02/2022;0;0;0
115;potencia_disponivel_maxima;02/2022;1515;1515;1515
115;potencia_disponivel_minima;02/2022;0;0;0
116;potencia_disponivel_maxima;02/2022;0;0;0
116;potencia_minima;02/2022;0;0;0
116;potencia_util;02/2022;0;0;0
116;custo_de_operacao;02/2022;134.460000000000;134.460000000000;134.460000000000
116;potencia_disponivel_minima;02/2022;0;0;0
118;custo_de_operacao;02/2022;175.910000000000;175.910000000000;175.910000000000
118;potencia_util;02/2022;4;4;4
118;potencia_minima;02/2022;1;1;1
118;potencia_disponivel_minima;02/2022;1;1;1
118;potencia_disponivel_maxima;02/2022;5;5;5
119;custo_de_operacao;02/2022;260.050000000000;260.050000000000;260.050000000000
119;potencia_util;02/2022;1.100000000000;1.100000000000;1.100000000000
119;potencia_minima;02/2022;0;0;0
119;potencia_disponivel_minima;02/2022;0;0;0
119;potencia_disponivel_maxima;02/2022;1.100000000000;1.100000000000;1.100000000000
120;potencia_disponivel_minima;02/2022;0;0;0
120;custo_de_operacao;02/2022;260.040000000000;260.040000000000;260.040000000000
120;potencia_minima;02/2022;0;0;0
120;potencia_util;02/2022;331.300000000000;331.300000000000;331.300000000000
120;potencia_disponivel_maxima;02/2022;331.300000000000;331.300000000000;331.300000000000
121;potencia_disponivel_maxima;02/2022;1.120000000000;1.120000000000;1.120000000000
121;potencia_disponivel_minima;02/2022;0;0;0
121;potencia_minima;02/2022;0;0;0
121;potencia_util;02/2022;1.120000000000;1.120000000000;1.120000000000
121;custo_de_operacao;02/2022;260.050000000000;260.050000000000;260.050000000000
122;potencia_util;02/2022;331.200000000000;331.200000000000;331.200000000000
122;custo_de_operacao;02/2022;260.040000000000;260.040000000000;260.040000000000
122;potencia_disponivel_minima;02/2022;0;0;0
122;potencia_minima;02/2022;0;0;0
122;potencia_disponivel_maxima;02/2022;331.200000000000;331.200000000000;331.200000000000
123;custo_de_operacao;02/2022;257.060000000000;257.060000000000;257.060000000000
123;potencia_util;02/2022;26.960000000000;26.960000000000;26.960000000000
123;potencia_disponivel_minima;02/2022;0;0;0
123;potencia_disponivel_maxima;02/2022;26.960000000000;26.960000000000;26.960000000000
123;potencia_minima;02/2022;0;0;0
124;custo_de_operacao;02/2022;257.060000000000;257.060000000000;257.060000000000
124;potencia_util;02/2022;147.800000000000;147.800000000000;147.800000000000
124;potencia_minima;02/2022;0;0;0
124;potencia_disponivel_minima;02/2022;0;0;0
124;potencia_disponivel_maxima;02/2022;147.800000000000;147.800000000000;147.800000000000
125;potencia_disponivel_maxima;02/2022;11;11;11
125;potencia_util;02/2022;6.500000000000;6.500000000000;6.500000000000
125;potencia_disponivel_minima;02/2022;4.500000000000;4.500000000000;4.500000000000
125;potencia_minima;02/2022;4.500000000000;4.500000000000;4.500000000000
125;custo_de_operacao;02/2022;97.180000000000;97.180000000000;97.180000000000
126;potencia_minima;02/2022;0;0;0
126;potencia_util;02/2022;480;480;480
126;custo_de_operacao;02/2022;706.350000000000;706.350000000000;706.350000000000
126;potencia_disponivel_maxima;02/2022;480;480;480
126;potencia_disponivel_minima;02/2022;0;0;0
127;potencia_disponivel_maxima;02/2022;50;50;50
127;potencia_disponivel_minima;02/2022;6;6;6
127;potencia_minima;02/2022;6;6;6
127;potencia_util;02/2022;44;44;44
127;custo_de_operacao;02/2022;124.480000000000;124.480000000000;124.480000000000
128;potencia_disponivel_maxima;02/2022;177.100000000000;177.100000000000;177.100000000000
128;potencia_disponivel_minima;02/2022;0;0;0
128;potencia_util;02/2022;177.100000000000;177.100000000000;177.100000000000
128;custo_de_operacao;02/2022;1922;1922;1922
128;potencia_minima;02/2022;0;0;0
130;potencia_disponivel_minima;02/2022;0;0;0
130;potencia_minima;02/2022;0;0;0
130;potencia_util;02/2022;1338;1338;1338
130;potencia_disponivel_maxima;02/2022;1338;1338;1338
130;custo_de_operacao;02/2022;548.310000000000;548.310000000000;548.310000000000
131;custo_de_operacao;02/2022;0;0;0
131;potencia_util;02/2022;0;0;0
131;potencia_minima;02/2022;0;0;0
131;potencia_disponivel_minima;02/2022;0;0;0
131;potencia_disponivel_maxima;02/2022;0;0;0
133;custo_de_operacao;02/2022;654.420000000000;654.420000000000;654.420000000000
133;potencia_util;02/2022;380;380;380
133;potencia_minima;02/2022;0;0;0
133;potencia_disponivel_minima;02/2022;0;0;0
133;potencia_disponivel_maxima;02/2022;380;380;380
9;custo_de_operacao;02/2022;0;0;0
9;potencia_util;02/2022;0;0;0
9;potencia_minima;02/2022;0;0;0
9;potencia_disponivel_minima;02/2022;0;0;0
9;potencia_disponivel_maxima;02/2022;0;0;0
10;custo_de_operacao;02/2022;0;0;0
10;potencia_util;02/2022;0;0;0
10;potencia_minima;02/2022;0;0;0
10;potencia_disponivel_minima;02/2022;0;0;0
10;potencia_disponivel_maxima;02/2022;0;0;0
13;custo_de_operacao;02/2022;0;0;0
13;potencia_util;02/2022;0;0;0
13;potencia_minima;02/2022;0;0;0
13;potencia_disponivel_minima;02/2022;0;0;0
13;potencia_disponivel_maxima;02/2022;0;0;0
15;custo_de_operacao;02/2022;0;0;0
15;potencia_util;02/2022;0;0;0
15;potencia_minima;02/2022;0;0;0
15;potencia_disponivel_minima;02/2022;0;0;0
15;potencia_disponivel_maxima;02/2022;0;0;0
16;custo_de_operacao;02/2022;0;0;0
16;potencia_util;02/2022;0;0;0
16;potencia_minima;02/2022;0;0;0
16;potencia_disponivel_minima;02/2022;0;0;0
16;potencia_disponivel_maxima;02/2022;0;0;0
17;custo_de_operacao;02/2022;0;0;0
17;potencia_util;02/2022;0;0;0
17;potencia_minima;02/2022;0;0;0
17;potencia_disponivel_minima;02/2022;0;0;0
17;potencia_disponivel_maxima;02/2022;0;0;0
18;custo_de_operacao;02/2022;0;0;0
18;potencia_util;02/2022;0;0;0
18;potencia_minima;02/2022;0;0;0
18;potencia_disponivel_minima;02/2022;0;0;0
18;potencia_disponivel_maxima;02/2022;0;0;0
19;custo_de_operacao;02/2022;0;0;0
19;potencia_util;02/2022;0;0;0
19;potencia_minima;02/2022;0;0;0
19;potencia_disponivel_minima;02/2022;0;0;0
19;potencia_disponivel_maxima;02/2022;0;0;0
28;custo_de_operacao;02/2022;0;0;0
28;potencia_util;02/2022;0;0;0
28;potencia_minima;02/2022;0;0;0
28;potencia_disponivel_minima;02/2022;0;0;0
28;potencia_disponivel_maxima;02/2022;0;0;0
50;custo_de_operacao;02/2022;0;0;0
50;potencia_util;02/2022;0;0;0
50;potencia_minima;02/2022;0;0;0
50;potencia_disponivel_minima;02/2022;0;0;0
50;potencia_disponivel_maxima;02/2022;0;0;0
51;custo_de_operacao;02/2022;0;0;0
51;potencia_util;02/2022;0;0;0
51;potencia_minima;02/2022;0;0;0
51;potencia_disponivel_minima;02/2022;0;0;0
51;potencia_disponivel_maxima;02/2022;0;0;0
52;custo_de_operacao;02/2022;0;0;0
52;potencia_util;02/2022;0;0;0
52;potencia_minima;02/2022;0;0;0
52;potencia_disponivel_minima;02/2022;0;0;0
52;potencia_disponivel_maxima;02/2022;0;0;0
93;custo_de_operacao;02/2022;0;0;0
93;potencia_util;02/2022;0;0;0
93;potencia_minima;02/2022;0;0;0
93;potencia_disponivel_minima;02/2022;0;0;0
93;potencia_disponivel_maxima;02/2022;0;0;0
94;custo_de_operacao;02/2022;0;0;0
94;potencia_util;02/2022;0;0;0
94;potencia_minima;02/2022;0;0;0
94;potencia_disponivel_minima;02/2022;0;0;0
94;potencia_disponivel_maxima;02/2022;0;0;0
97;custo_de_operacao;02/2022;0;0;0
97;potencia_util;02/2022;0;0;0
97;potencia_minima;02/2022;0;0;0
97;potencia_disponivel_minima;02/2022;0;0;0
97;potencia_disponivel_maxima;02/2022;0;0;0
98;custo_de_operacao;02/2022;0;0;0
98;potencia_util;02/2022;0;0;0
98;potencia_minima;02/2022;0;0;0
98;potencia_disponivel_minima;02/2022;0;0;0
98;potencia_disponivel_maxima;02/2022;0;0;0
99;custo_de_operacao;02/2022;0;0;0
99;potencia_util;02/2022;0;0;0
99;potencia_minima;02/2022;0;0;0
99;potencia_disponivel_minima;02/2022;0;0;0
99;potencia_disponivel_maxima;02/2022;0;0;0
100;custo_de_operacao;02/2022;0;0;0
100;potencia_util;02/2022;0;0;0
100;potencia_minima;02/2022;0;0;0
100;potencia_disponivel_minima;02/2022;0;0;0
100;potencia_disponivel_maxima;02/2022;0;0;0
103;custo_de_operacao;02/2022;0;0;0
103;potencia_util;02/2022;0;0;0
103;potencia_minima;02/2022;0;0;0
103;potencia_disponivel_minima;02/2022;0;0;0
103;potencia_disponivel_maxima;02/2022;0;0;0
104;custo_de_operacao;02/2022;0;0;0
104;potencia_util;02/2022;0;0;0
104;potencia_minima;02/2022;0;0;0
104;potencia_disponivel_minima;02/2022;0;0;0
104;potencia_disponivel_maxima;02/2022;0;0;0
105;custo_de_operacao;02/2022;0;0;0
105;potencia_util;02/2022;0;0;0
105;potencia_minima;02/2022;0;0;0
105;potencia_disponivel_minima;02/2022;0;0;0
105;potencia_disponivel_maxima;02/2022;0;0;0
106;custo_de_operacao;02/2022;0;0;0
106;potencia_util;02/2022;0;0;0
106;potencia_minima;02/2022;0;0;0
106;potencia_disponivel_minima;02/2022;0;0;0
106;potencia_disponivel_maxima;02/2022;0;0;0
107;custo_de_operacao;02/2022;0;0;0
107;potencia_util;02/2022;0;0;0
107;potencia_minima;02/2022;0;0;0
107;potencia_disponivel_minima;02/2022;0;0;0
107;potencia_disponivel_maxima;02/2022;0;0;0
108;custo_de_operacao;02/2022;0;0;0
108;potencia_util;02/2022;0;0;0
108;potencia_minima;02/2022;0;0;0
108;potencia_disponivel_minima;02/2022;0;0;0
108;potencia_disponivel_maxima;02/2022;0;0;0
117;custo_de_operacao;02/2022;0;0;0
117;potencia_util;02/2022;0;0;0
117;potencia_minima;02/2022;0;0;0
117;potencia_disponivel_minima;02/2022;0;0;0
117;potencia_disponivel_maxima;02/2022;0;0;0
129;custo_de_operacao;02/2022;0;0;0
129;potencia_util;02/2022;0;0;0
129;potencia_minima;02/2022;0;0;0
129;potencia_disponivel_minima;02/2022;0;0;0
129;potencia_disponivel_maxima;02/2022;0;0;0
132;custo_de_operacao;02/2022;0;0;0
132;potencia_util;02/2022;0;0;0
132;potencia_minima;02/2022;0;0;0
132;potencia_disponivel_minima;02/2022;0;0;0
